
1402,경영,[경기] 수원시 2024년 제2회 수원기업 IR데이 참여기업 모집 공고,2024-08-16 ~ 2024-08-30,경기도,기초자치단체,2024-08-20,484
1401,내수,[울산] 2024년 공공조달 컨설팅 참여기업 상시 모집 공고(지역기업 공공조달 활성화 지원사업),예산 소진시까지,울산광역시,울산경제일자리진흥원,2024-08-20,340
1400,기술,[부산] 2024년 중소기업 IP(지식재산) 바로지원 사업 모집 공고,예산 소진시까지,부산광역시,부산지식재산센터,2024-08-20,779
1399,수출,[대구] 2024년 미국 시카고 공작기계전 참가기업 모집 공고,2024-08-16 ~ 2024-08-30,대구광역시,대구경북기계협동조합,2024-08-20,338
1398,인력,[인천] 2024년 2차 상생 일자리도약 장려금 참여 기업 모집 공고(인천 상생 패키지 지원 프로젝트),2024-08-20 ~ 2024-09-06,인천광역시,인천상공회의소,2024-08-20,575


1397,수출,[울산] 2024년 아랍에미리트 종합 무역사절단 참가기업 추가 모집 공고,2024-08-19 ~ 2024-09-04,울산광역시,울산경제일자리진흥원,2024-08-20,288
1396,수출,[전북] 전주시 2024년 베트남 종합 사절단 참가기업 모집 공고,2024-08-07 ~ 2024-08-29,산업통상자원부,KOTRA전북지원단,2024-08-20,535
1395,수출,2024년 K-Story & Comics in Japan 참가기업 모집 공고,2024-08-20 ~ 2024-09-02,문화체육관광부,한국콘텐츠진흥원,2024-08-20,455
1394,경영,[경기] 화성시 2024년 3차 청년창업 컨설팅 지원 참여자 모집 공고,2024-08-21 ~ 2024-08-29,경기도,기초자치단체,2024-08-20,433
1393,수출,[부산] 2024년 메디컬 재팬 도쿄 전시회(MEDICAL JAPANㆍTOKYO) 기업 모집 공고,2024-08-19 ~ 2024-08-28,부산광역시,부산경제진흥원,2024-08-20,237
1392,창업,[부산] BGC 게임 창작 챌린지 예비창업자(팀) 모집 추가 공고,2024-08-19 ~ 2024-08-26,부산광역시,부산정보산업진흥원,2024-08-20,299
1391,수출,IAAPA Expo 2024 한국공동관 참가기업 추가 모집 공고,2024-08-19 ~ 2024-08-26,문화체육관광부,한국콘텐츠진흥원,2024-08-20,343
1390,인력,2024년 KDT 벤처스타트업 아카데미 SW개발자 채용 OJT 참여기업 모집 공고,2024-08-20 ~ 2024-08-28,고용노동부,벤처기업협회,2024-08-20,428
1389,경영,2024년 2기 J-curve 배치프로그램 참여기업 모집 공고,2024-08-16 ~ 2024-08-25,전북특별자치도,전북창조경제혁신센터,2024-08-20,429
1388,내수,[경기] 고양특례시 2024년 디지털미디어테크쇼 공동관 참가기업 모집 공고,예산 소진시까지,경기도,킨텍스,2024-08-20,255
1387,내수,[경기] 2024년 디지털 퓨처쇼 경기도 ICT 공동관 참가기업 모집 공고,예산 소진시까지,경기도,킨텍스,2024-08-20,272
1386,경영,[부산] 부산진구 2024년 소상공인 경영전략 컨설팅 지원사업 소상공인 모집 공고,상시 모집,부산광역시,부산경제진흥원,2024-08-20,315
1385,경영,[전북] 2024년 런닝메이트(컨설팅) 프로그램 지원사업 모집 공고 (전북특별자치도 돋움기업 육성사업),예산 소진시까지,전북특별자치도,전북특별자치도경제통상진흥원,2024-08-20,290
